"Time","accel","alt"
9.2313,26.8532211464259,-12.8319256449157
9.2813,35.9382643845863,-136.482740389325
9.3313,27.3548709472188,163.596606979109
9.3813,28.0716024713509,23.9798282136576
9.4313,29.1814588523094,180.477056440147
9.4813,22.3360489865039,2.83185651250682
9.5313,20.8408834966882,-23.687923859324
9.5813,23.8536219218102,183.039585515994
9.6313,31.779688978198,167.403886061186
9.6813,22.2294299062857,172.977411612138
9.7313,26.918292770872,61.7255171209509
9.7813,21.6974556039939,-10.2549178576407
9.8313,28.6450395117076,16.4416303695123
9.8813,27.8236615238149,-15.9643368236053
9.9313,19.9914014081677,68.4472784965657
9.9813,24.9114725692681,117.722049472733
10.031,24.0846421639969,-148.758459951462
10.081,17.3258372449483,14.7195275769926
10.131,28.5842684663972,109.29298753114
10.181,29.8681052024899,-36.3861262944949
10.231,26.8431273782327,67.3738891021214
10.281,20.9984775591582,161.849482098019
10.331,26.3383096656796,171.825460178816
10.381,21.7801067602416,119.8895703109
10.431,25.9052649745851,148.443133916531
10.481,19.1757528927837,142.320268105833
10.531,19.5553629176769,-84.0469930220877
10.581,28.2159879267155,157.053674138363
10.631,25.6240561225655,162.810835319578
10.681,26.595745931365,220.084448651018
10.731,24.1829401371897,36.2412869819754
10.781,14.0706412680731,31.8906059857245
10.831,13.7341630965811,-44.6283603500371
10.881,27.8019541293447,2.85527923494826
10.931,16.6465021937845,241.970260457326
10.981,21.9244902854493,244.608533129777
11.031,15.3192184731877,127.147795604145
11.081,20.8035313021627,25.6825665305288
11.131,26.1123243605908,175.59592850735
11.181,17.7314567052937,159.657914834643
11.231,15.8676598454564,107.633631837531
11.281,13.0266139173394,137.563933814633
11.331,17.4413616606621,288.32270608706
11.381,14.8792962023977,117.236408561846
11.431,24.2287241916062,177.559636045938
11.481,19.0443847204225,130.744226893823
11.531,32.5600579954574,100.959005718918
11.581,5.53240307426137,117.54934617907
11.631,15.5803963303696,191.869863385227
11.681,18.9852428843259,267.099657864229
11.731,20.1015586305035,114.296223001149
11.781,12.7914926364475,399.094076134741
11.831,7.87970410213589,109.681327982476
11.881,8.83495928626009,168.403009383154
11.931,5.04833267182981,229.975443033761
11.981,3.25791923295869,35.5942442516288
12.031,-5.27637700005421,8.35113830317184
12.081,-0.230792375060141,198.126398170674
12.131,-3.8961308403392,375.311177780991
12.181,-2.92941605836685,199.776712354363
12.231,2.67217792904125,306.703231372461
12.281,2.99516262142592,186.594035996177
12.331,-1.22967495500296,450.750451148733
12.381,-8.13479957492807,254.030746962944
12.431,-4.84979235469141,457.015826320116
12.481,-8.29167705851622,360.424628672827
12.531,-7.30902849376829,249.563656761626
12.581,-3.48252765692506,160.441648861253
12.631,-6.6603451560272,375.353156960812
12.681,-3.75680180203427,197.827361130345
12.731,-12.1141224734992,338.992146758925
12.781,-13.278324979189,101.226227256549
12.831,-9.6237927524816,309.434194212756
12.881,-8.69784766239148,100.148728995984
12.931,-4.08996000092519,290.734928087969
12.981,-11.9461270253096,577.600187825907
13.031,-5.5185803580198,152.520035285216
13.081,-12.2363605629505,276.900438277005
13.131,-6.85350838396758,389.513819987193
13.181,-6.90174060902339,346.903332749752
13.231,-11.6188595309541,331.177227045577
13.281,-12.5089402407915,306.867389149277
13.331,-2.76517266368792,191.354231552232
13.381,-12.9422687304307,378.890044725279
13.431,-15.9325613621473,340.771753159956
13.481,-15.9911870237314,254.529351725742
13.531,-5.27987542661744,186.780633569865
13.581,-10.3675872208098,353.956981390121
13.631,-13.9277863210422,460.599098240969
13.681,-11.676728217495,490.314200138116
13.731,-7.88021912346078,370.008476438906
13.781,-13.9227288195364,147.919533055267
13.831,-17.1162137330013,237.146266536549
13.881,-8.51752907360354,258.598953699428
13.931,-17.676491463193,402.884559468912
13.981,-9.88791949216077,249.660168940801
14.031,-8.96574652580095,316.900269408671
14.081,-8.26748094965756,425.425249605671
14.131,-6.19861566932736,466.442155466564
14.181,-12.8717511951771,106.1247017534
14.231,-16.1784618477223,411.225053451832
14.281,-16.4339993648513,399.371579276931
14.331,-12.7268518214287,413.608282580058
14.381,-9.63375748946155,261.665092071979
14.431,-15.5296122969643,380.080555062806
14.481,-15.8014383095294,458.880950387638
14.531,-15.3063403608037,330.655439016604
14.581,-14.4127836399495,419.523293404941
14.631,-14.8547274279873,336.945030829995
14.681,-1.71237917444962,411.242276805656
14.731,-15.8952671794151,258.402771416714
14.781,-11.2911938726498,423.906085897534
14.831,-12.809485784002,396.635037919992
14.881,-12.8203519250545,288.342177264995
14.931,-10.6641165051735,430.570593358552
14.981,-13.6486458725669,381.052629902118
15.031,-5.47170863274509,506.3628931336
15.081,-10.4399706961559,460.242168006932
15.131,-14.5816788981051,396.773491040497
15.181,-4.51112792124261,441.758119201857
15.231,-10.383258233562,459.226809933896
15.281,-17.0345134828233,319.259519344281
15.331,-13.4774923215165,431.900406220065
15.381,-7.5346973756484,430.143289439112
15.431,-1.02200570871418,554.001448739432
15.481,-13.8459647779845,415.017608819175
15.531,-17.0626400723171,406.357521341354
15.581,-7.66250027130127,333.199159134705
15.631,-12.4076092295629,586.819946650553
15.681,-11.1974952784069,382.522761509984
15.731,-17.5779112529414,534.90910025593
15.781,-18.1627705578902,501.044951966902
15.831,-2.9502453845487,491.303446250644
15.881,-11.8302552705465,524.849507709162
15.931,-15.0022164864452,594.123503534243
15.981,-3.78709456127535,552.533459656211
16.031,-15.5481636256918,481.810660407729
16.081,-13.7768911821332,358.329022348895
16.131,-11.6987696225082,624.591347828906
16.181,-10.3655876136766,577.473037871139
16.231,-6.63584888765889,463.99889101638
16.281,-14.7704354426079,680.852578760728
16.331,-12.5826044490907,552.780183408712
16.381,-15.6872446950767,462.555118469017
16.431,-5.99681621328281,535.406604179622
16.481,-5.55243825437819,588.804386187103
16.531,-13.3172639832291,553.021147115871
16.581,-7.0039438531644,623.79929732702
16.631,-13.3860962788692,517.739738426614
16.681,-8.04244656779581,500.983543894828
16.731,-7.54820437362795,640.074682296091
16.781,-5.03138567991104,644.879725088668
16.831,-13.456892119291,626.222066224804
16.881,-10.4789169917169,634.189949544943
16.931,-9.76943939917092,557.230537312781
16.981,-11.0460597636668,602.578026582521
17.031,-6.840517142604,476.593371488003
17.081,-13.7321335678078,459.225473736178
17.131,-11.1471964449098,557.668663442201
17.181,-10.581949786674,464.3939402119
17.231,-10.3136977308084,473.014162277457
17.281,-15.1306936027344,534.616746850119
17.331,-4.85320779461243,412.177176994765
17.381,-8.11781514987477,509.979756229995
17.431,-6.47498740906319,601.636261803139
17.481,-10.6260432373917,401.722891678939
17.531,-11.7194607543236,450.376277372799
17.581,-14.1939065843111,646.133300568471
17.631,-5.85832177350363,554.234294080373
17.681,-12.8294112468054,475.25216527829
17.731,-14.4043036591593,552.770415761241
17.781,-14.4850424087974,639.422715821458
17.831,-10.0967069804792,515.856032530416
17.881,-10.4660954685132,701.112867940231
17.931,-13.2906264158456,601.307440252951
17.981,-12.0932807292483,770.89486592182
18.031,-11.7779643716943,536.383573698589
18.081,-10.2668177181087,533.538682939566
18.131,-17.5346909112489,668.442620486135
18.181,-12.1313830722077,571.707735212067
18.231,-6.5309496138244,670.566426374689
18.281,-18.9290877208734,358.512866018734
18.331,-6.24208646306987,582.41425356001
18.381,-15.5373671033983,634.971761263485
18.431,-9.54473096862937,555.808961054947
18.481,-9.77962939647614,630.60436311023
18.531,-9.49452062981666,485.869644169651
18.581,-5.88714275806206,602.142567417374
18.631,-7.00056715715038,565.254733709863
18.681,-6.32426974500927,669.884901559506
18.731,-13.011995039962,496.643381938091
18.781,-10.8837060221154,656.829146803947
18.831,-11.0417824154758,657.081690398199
18.881,-8.40221539418285,652.108151444696
18.931,-6.19051503480673,624.42718812087
18.981,-11.42760128312,568.366671306626
19.031,-9.00908605763718,720.91272084481
19.081,-11.9262362947808,465.779174872906
19.131,-13.5628385104768,558.42441146962
19.181,-15.3814630421997,369.670232200829
19.231,-7.09553674863629,696.211103157468
19.281,-12.5831725250441,732.505064266526
19.331,-6.55479487312195,542.895275026468
19.381,-9.39259503912705,445.905340174417
19.431,-18.4698663573749,743.457107088741
19.481,-15.1056873948095,520.127508855541
19.531,-7.38238045296681,620.696733054832
19.581,-5.38062274034571,637.493539778273
19.631,-7.42294151259692,698.109963517383
19.681,-14.336158974665,614.902558822217
19.731,-12.0001869816514,671.069161261219
19.781,-7.47624660381265,532.512351771742
19.831,-9.06777796251183,572.039793954542
19.881,-9.85571274792526,605.657745543713
19.931,-9.27449667235013,710.989457095341
19.981,-11.8475623478941,518.448599702839
20.031,-6.83056708125767,587.264968151961
20.081,-10.1321903040229,554.99506439382
20.131,-10.345802012096,667.496750108302
20.181,-6.59398473612158,664.562194399787
20.231,-14.2785270463146,401.144047215738
20.281,-12.3920132717452,587.598147566848
20.331,-13.824517447946,672.631496929266
20.381,-8.99866220262579,637.090570516388
20.431,-9.37613636415524,549.658796780655
20.481,-11.8027841282905,743.564176545725
20.531,-3.84929828564208,764.305907723784
20.581,-8.75535403697408,734.635250703653
20.631,-8.04505656793007,555.116273476289
20.681,-9.52078432703282,738.770784662757
20.731,-10.1456610962912,523.513564288307
20.781,-5.96559312774802,503.357212851594
20.831,-2.65569812932117,746.17660142426
20.881,-4.4222232295294,705.499489143168
20.931,-9.28458319043314,605.748904749766
20.981,-5.93951940625315,564.86513904947
21.031,-10.7134974930014,701.643250470991
21.081,0.48844375131884,715.649630694434
21.131,-8.40807029907335,684.350350271421
21.181,-4.6654250016124,653.828326286438
21.231,-7.74125153831394,586.332347670062
21.281,-14.5171132194098,403.376718420879
21.331,-6.32614155305019,740.166289721654
21.381,-3.23405230873267,516.432995355352
21.431,-9.72354028840303,812.264501560427
21.481,-4.65738738662365,539.719209720468
21.531,-13.5466313503479,559.210771931195
21.581,-10.8888833903863,441.973360137843
21.631,-7.862439581595,486.389640113521
21.681,-7.19936599839236,635.175602999183
21.731,-1.24128305263355,748.451370362271
21.781,-8.18341794987584,460.041506787209
21.831,-1.3145119788486,708.493990160253
21.881,-15.8441443281678,678.421899981306
21.931,-5.27427814541296,758.148517687659
21.981,-7.60229422107819,651.722041969405
22.031,-4.82559350227356,572.855623957994
22.081,-8.2597151868398,470.80723684676
22.131,-5.4740844580308,367.197983512178
22.181,-7.07819084145973,597.306947725837
22.231,-1.23356510692344,582.296685623673
22.281,-2.29188214843561,535.72067321387
22.331,-2.40695243239991,661.298340475843
22.381,-0.556904349597949,738.733003850472
22.431,-5.06416367342746,567.555462052589
22.481,-3.35636523269037,420.296476955411
22.531,-3.16721338768789,629.890826083222
22.581,-7.86386999689626,446.576664910125
22.631,-2.94284366606359,684.15325460066
22.681,-4.83971942541384,642.151647939925
22.731,-3.49952038629854,673.308304395352
22.781,0.379574562649076,592.003146423979
22.831,-10.0178790536723,649.309561118136
22.881,-6.48657796947453,603.95839905264
22.931,-5.66148436153698,562.518095770535
22.981,-3.84800881000811,660.541742667131
23.031,-6.32328310277203,588.358457224718
23.081,-13.1766284061412,800.821307310451
23.131,-10.2010563165137,461.59187932237
23.181,-8.21459750272352,557.021480149146
23.231,-5.73433080638799,785.383525145078
23.281,-7.13909074707415,508.637038347807
23.331,-11.5395325146894,482.253700682613
23.381,-4.71450173810356,557.402894328842
23.431,-9.44524312435312,454.82417083424
23.481,-4.56190655803746,392.386229929084
23.531,-2.31098676540036,769.24380746747
23.581,-12.8048412025529,459.392739015309
23.631,-10.1101546257206,653.968604729844
23.681,-8.38774774189823,491.947218037148
23.731,-5.82484186028603,667.795820937776
23.781,-13.611186793721,670.064465454319
23.831,-10.5450675201787,565.836175105844
23.881,-8.90069320895623,607.658587533403
23.931,-12.0258329372709,535.593673099327
23.981,-14.041060072824,649.830259875344
24.031,-6.02803666922376,438.876299843231
24.079,-12.2489744644696,664.194200415009
24.124,-13.2777606488464,681.79580812835
24.168,-7.18808141038224,654.343492983972
24.21,-10.8122361858278,553.403921552685
24.25,-5.13522239191338,703.454876850511
24.29,-13.4443440884604,635.642101184627
24.328,-9.27772737907539,564.429816841022
24.367,-2.83926633271699,658.868622407079
24.405,-11.2656811942754,682.562891744113
24.444,-11.5283831136715,582.323201110943
24.483,-14.1689890389745,490.28548247989
24.523,-6.22871476049655,569.463358655312
24.566,-12.145300428754,704.327496872347
24.61,-16.3482674910513,414.937688008802
24.659,0.153753475924409,478.113289937997
24.709,-10.9033692940249,677.263638757279
24.759,-10.2711358267024,597.080514663836
24.809,-6.65714251578444,541.116495729114
24.859,-10.1825121343947,509.718127873842
24.909,-3.62889259246294,387.918172755223
24.959,-0.132024820211306,575.234140342037
25.009,-1.8738963169274,717.02911558045
25.059,-5.40616236858216,603.536030119232
25.109,1.92827838678179,711.899779260219
25.159,1.25211502153414,336.556356613921
25.209,0.841495001855474,439.530529104447
25.259,3.38488438095166,705.629248596347
25.309,1.51512421351239,697.802277117622
25.355,2.61618867844258,585.312077673308
25.399,6.30370559643979,536.153307634052
25.442,7.84307575416021,473.606903699386
25.483,10.7498852888842,575.694885936714
25.525,4.22153387600554,539.850449646636
25.566,2.59007741892801,383.921274379332
25.609,4.72716273609021,747.908231859637
25.652,2.00470026591392,401.328558017426
25.697,2.59168358409742,381.035652457871
25.745,-0.469123828008655,558.851069996045
25.795,-1.43351763974933,377.637231989325
25.845,-0.467587381970406,740.970773716032
25.895,3.60115686690444,340.291624178228
25.945,2.41266085368814,499.904181488452
25.995,-0.706062817699146,554.615124710918
26.045,-2.55237262418602,554.568074154302
26.095,1.54778770604931,764.23317172017
26.145,1.21960183307032,477.393820175144
26.195,-4.36538639635148,388.166845548042
26.245,-3.10002981258794,591.604533329401
26.295,-4.89650630595433,488.589379889502
26.345,-7.420439080653,644.636070429836
26.395,-1.7950961366483,438.784362042004
26.445,-2.12433042225604,445.851325934494
26.495,-2.02817007509798,546.196515463079
26.545,-1.51152464549416,596.897199092531
26.595,-4.63140242381563,693.878077140121
26.645,-4.15367080553071,518.938647632698
26.695,-5.30871341657279,661.883614898581
26.745,-2.52038781446066,603.851677549821
26.795,-8.88175684415898,572.0009700925
26.845,-7.48752853244562,603.361934382892
26.895,-4.83860475324246,584.591135780532
26.945,-2.81603027690648,432.343595081226
26.995,-4.90199597092293,309.357483650811
27.045,-7.45860297650542,335.387896217752
27.095,1.13260604951069,299.256055358309
27.145,-1.22689309176666,439.415682714599
27.195,-1.19537387542224,389.840673880823
27.245,-0.827923029610675,386.634485049676
27.295,6.68493269582182,415.678095531948
27.345,6.04415112969715,439.50155247792
27.395,3.89347567639272,431.714771680047
27.445,6.07251655451335,557.557089212903
27.495,3.13723146249729,473.683407753751
27.545,4.85519965331647,489.439220947961
27.595,4.43579015158595,481.978780452555
27.645,6.04937571295743,428.988702577312
27.695,6.71505901685848,260.695135608393
27.745,11.6549767379197,350.537164472382
27.795,3.50248603280377,435.164732420444
27.845,6.43967312943007,396.976357281276
27.895,9.24813066463096,538.693031315519
27.945,1.65220015840546,270.211614112835
27.995,1.33077404892428,289.625788002832
28.045,7.70493973180227,424.970332897864
28.095,5.59779001018517,568.264866107586
28.145,6.94544708670986,552.974421080288
28.195,3.51786913382125,447.634511557654
28.245,4.85180391558831,423.711088980273
28.295,7.01096175917329,345.586208188317
28.345,3.65497955712923,300.356692643168
28.395,5.35884713304109,500.061667880774
28.445,4.91739976676638,581.919756076975
28.495,-0.954835671107227,267.846907382851
28.545,5.29078832542412,520.866038494656
28.595,-0.740731940535451,514.03363397727
28.645,-0.977021002893969,455.700021213613
28.695,5.11401970000689,255.630433465285
28.745,2.68906618367437,468.265597467543
28.795,0.0979417983346464,396.780340980902
28.845,5.72764851313832,441.747704164036
28.895,-4.55787405637452,452.697136186288
28.945,1.32026345468046,376.19526468068
28.995,-0.641881243169852,492.699667587171
29.045,2.1884360491761,295.756269126379
29.095,2.01111990114358,398.735112279819
29.145,2.08351019142978,576.777490839784
29.195,6.25437733490662,406.684132753877
29.245,5.8804334190146,493.928632840986
29.295,-0.986914017266868,429.96600257498
29.345,-3.68315714893,456.765292360835
29.395,3.03049201874365,346.447420437999
29.445,2.47536793010587,345.207303497294
29.495,12.2659716022469,559.241064178847
29.545,4.64948121627645,275.472173293963
29.595,8.50349186148649,352.994675959873
29.645,2.8969699230581,461.925177768669
29.695,7.69625701593569,307.186701204728
29.745,7.90755633858391,505.057853716487
29.795,-0.548440027597322,271.032739038948
29.845,7.65072569177325,414.337539329057
29.895,4.29691928436826,493.335929124885
29.945,10.2924541266347,504.996190253677
29.995,2.07775284750888,413.576212016521
30.045,3.19251904511369,499.868374266884
30.095,-3.18883097899286,348.128874894037
30.145,-0.0927860291714437,465.17214809611
30.195,2.68187376705316,374.850044291724
30.245,9.40756784664091,460.609749943241
30.295,-1.2441393626883,471.964617641339
30.345,-1.07617032307983,503.55041283035
30.395,4.33591840332699,508.529077799603
30.445,0.982459009853489,459.568192300346
30.495,2.4015982592128,421.570362383672
30.545,4.04678942772312,318.188077123651
30.595,2.31749718840327,483.852416187192
30.645,3.13840326260583,465.531741683107
30.695,8.77773027453109,326.132958340689
30.745,3.81588375212729,515.295974901611
30.795,-1.38763065919491,349.640220215477
30.845,2.5658537279814,442.900873579161
30.895,-0.434411067736078,337.891242060456
30.945,2.23865850356918,431.546723317571
30.995,10.4525872039305,470.129405551088
31.045,-3.0967628231685,501.03228055657
31.095,-6.06870631972185,434.900024299034
31.145,-1.21817193596259,231.838907830519
31.195,-0.0891697679681072,418.044921439784
31.245,3.02765655103835,298.641034856269
31.295,8.27164114325977,399.274255310733
31.345,3.86957772354004,416.270542654597
31.395,5.61544781173348,269.981265553955
31.445,-0.352827538331963,418.386798864691
31.495,-3.23124011668505,544.129114489916
31.545,2.40530991165823,270.18970074779
31.595,3.95910952556609,403.56835964014
31.645,-1.17140720699381,484.86024983641
31.695,-6.94586867093789,479.71312301865
31.745,1.80495493412948,357.848482309146
31.795,2.61152463838301,344.676521793777
31.845,2.06000223396952,241.809840072899
31.895,5.10730789203209,552.782049241925
31.945,2.26380601377567,182.305411610634
31.995,8.0697352356077,356.013999811928
32.045,0.858512259479645,462.708904045345
32.095,4.8622426978447,229.513600242156
32.145,0.895404067426884,387.801968153165
32.195,7.01691657020397,510.005267649979
32.245,3.13727418223889,414.597484783657
32.295,5.60304717595419,285.319441453277
32.345,-2.54544268092308,334.303924005296
32.395,8.1368547080258,500.744190819625
32.445,-0.596322485484957,306.377240877092
32.495,-6.35626401853286,291.461977884248
32.545,0.106088625397309,272.93571261433
32.595,2.61495931192172,467.178919246637
32.645,1.53259880971119,440.157920362481
32.695,2.18199061731385,277.486324010295
32.745,4.39282028575943,226.528925026642
32.795,1.38818910057894,299.156420710677
32.845,-2.8881939330495,412.761778814185
32.895,3.38655082323594,337.680112250163
32.945,-1.87879047660374,481.755571430466
32.995,0.140050329913551,396.18920537412
33.045,-0.671679747924668,377.993055198744
33.095,7.30441616981161,263.58188312935
33.145,8.48710759391572,480.050212737144
33.195,0.996754624659807,525.906388778812
33.245,0.390271198336431,387.106541486621
33.295,-1.86838408505609,411.844720444561
33.345,9.13824914222422,304.052855164674
33.395,-4.18741946061158,383.06171946793
33.445,7.12948365337512,412.319473695206
33.495,5.20706503797213,398.657540444193
33.545,-1.19723109069914,238.007021278062
33.595,1.55124906183793,390.474688177556
33.645,0.237356269463134,121.451741840084
33.695,1.41245313756117,289.241447956578
33.745,-4.57327629925779,314.235949958319
33.795,-0.303228626147233,285.389054841661
33.845,2.04125869429988,400.710091093216
33.895,4.60194824720626,203.727966468638
33.945,-0.153010475470113,376.458238627934
33.995,2.53481723150923,462.439383107342
34.045,1.93277189024173,444.969613763599
34.095,5.09687236840287,284.144675645783
34.145,-3.02892160300064,190.540870167333
34.195,-2.39417774755078,389.868552955495
34.245,8.15120465378081,480.846507808453
34.295,2.63392727366508,515.786598007356
34.345,-0.104542068768253,161.388856645197
34.395,-2.40063996688464,306.408921051546
34.445,-1.96901151832803,220.841070175489
34.495,-2.46230991455565,493.09700805751
34.545,3.80929733568227,301.701691830512
34.595,-4.31596878863541,293.138622769537
34.645,2.69221206251424,508.569448332584
34.695,4.4062692217581,526.327272058253
34.745,-0.49179445400725,388.325823643573
34.795,-4.27262987969235,219.416471339382
34.845,4.10457988444829,356.438718265589
34.895,-5.44405752453685,497.550468310962
34.945,7.98295395440798,413.811942265814
34.995,-0.893861699359529,150.526881020805
35.045,0.00620124325993188,426.893179961863
35.095,-3.24674633709949,249.679431064693
35.145,0.0584050130581957,419.154602945488
35.195,-3.88921527084075,252.74990932427
35.245,-3.87130461142077,455.281441022485
35.295,-9.31266334950652,310.849677627425
35.345,0.741229465588321,430.263293242505
35.395,-5.72159831646553,425.007004051948
35.445,-1.00525048882037,368.467322344908
35.495,5.90679085806579,298.560552439965
35.545,6.20239859768146,364.028742206445
35.595,3.35449501802757,405.293466620842
35.645,0.185356219933714,315.442214179805
35.695,-5.7754364822396,102.876446932281
35.745,-0.72200268460201,268.261406449737
35.795,5.37945361281539,236.519056296353
35.845,-0.103254585130106,262.939114099391
35.895,-2.24375204836268,440.673119601442
35.945,-5.20057063425039,348.15330773181
35.995,-5.29394205293937,254.218480554275
36.045,5.47158045083385,440.072148118037
36.095,0.292522275890755,201.771582362048
36.145,0.421277048118164,353.861505453656
36.195,-0.745582579867088,340.472538133851
36.245,-1.38909260407372,239.418682550614
36.295,-10.3903153196081,220.507109848051
36.345,9.17125663958767,443.30776787055
36.395,5.76345646737083,440.303501239657
36.445,7.45762477131943,203.328696233252
36.495,4.94395672635762,411.932763292864
36.545,0.237960767906882,405.35799803321
36.595,-5.93108408051266,274.142758265532
36.645,-5.90408733575444,191.762208306848
36.695,6.83057753460872,328.203676249131
36.745,3.90782729779702,476.024309268814
36.795,-0.846916024593013,359.469685620148
36.845,8.05104999885701,289.010218435316
36.895,3.04133515829595,365.744445504578
36.945,-1.40490699127659,299.521180763592
36.995,1.91296734936934,343.057297885624
37.045,-1.71516706691062,150.875546464132
37.095,-1.97049456682057,462.641131229063
37.145,-1.46090743813724,656.701435113851
37.195,1.71585417327925,529.957461279801
37.245,4.13975984733033,296.32812867981
37.295,-5.25557552019658,191.978856044265
37.345,-2.21329896713837,414.43390342061
37.395,1.49422489891984,308.83440864903
37.445,-2.58208130314289,277.850734615533
37.495,-1.92912284540244,411.46849320757
37.545,-9.13757840016188,252.786142303465
37.595,0.099302529390449,255.683523937847
37.645,5.30658227836278,334.189463895296
37.695,1.65127367178111,351.037694507817
37.745,0.625508071844642,312.974198527825
37.795,-2.0896168386627,249.456134601777
37.845,6.32688077220373,357.376630149919
37.895,-5.21456049414894,245.285834809061
37.945,5.27530960640099,364.693378896667
37.995,4.66129968937792,158.856556381779
38.045,-8.85356287594065,202.120430651273
38.095,-3.63333693948132,289.618685702876
38.145,8.6518298623944,232.458048747275
38.195,-4.34879963812161,392.408056947621
38.245,-2.24312704341372,215.846636213477
38.295,-0.712832964030379,606.305996445784
38.345,0.255062762101171,296.64347275931
38.395,3.36800944193928,191.107859089597
38.445,2.27359377786443,242.054123667163
38.495,-12.4629890759571,228.736998444282
38.545,2.94172361384579,273.258324995528
38.595,6.50588463840555,390.600298333081
38.645,-0.578957829594406,485.042385938163
38.695,5.83247008063723,326.384302065068
38.745,4.56896645498564,264.616118933905
38.795,-3.56182108396154,273.256420796506
38.845,0.0341193689969942,329.927382630934
38.895,-6.64522721145563,467.989404004298
38.945,2.17069572985593,256.784998539629
38.995,-5.91438675836465,457.81471165002
39.045,5.49712106144576,234.885288784988
39.095,4.40917533942859,197.048163974173
39.145,4.89688528022808,383.068981384735
39.195,-6.75697602282264,284.845733871349
39.245,-0.228953911312763,449.599201464787
39.295,2.41777907953771,7.73852096492581
39.345,4.28704481716741,32.0933251806068
39.395,6.11070609242359,356.556659984799
39.445,-5.89563814950582,192.962064632547
39.495,-0.773316565821148,186.27675376107
39.545,-7.70135760921751,280.861317619542
39.595,0.308102316117718,109.134440602277
39.645,2.07276292617024,202.829135955587
39.695,4.10268365764096,147.518201255699
39.745,1.13339936611131,156.672182327074
39.795,3.59963956257928,174.492064895473
39.845,-1.19479271834233,254.186354649982
39.895,-2.84144818602974,177.455749705718
39.945,-1.253890224628,127.359815223307
39.995,7.39886664438476,165.468405634706
40.045,6.11913050600798,321.891284002512
40.095,0.00171358095277235,231.76729653532
40.107,23.739799710818,355.476681767576
40.118,20.6032625519114,337.040837463369
40.129,20.7695360382151,232.622668427223
40.14,14.7280449679117,197.640890954624
40.151,24.5918682118989,183.564423101321
40.163,19.0724034980786,239.458923064547
40.176,17.8743785123954,17.9667866484228
40.189,11.2995233944952,237.027280353099
40.202,21.7193926319354,261.62122079536
40.216,15.1041062579293,327.331878620562
40.231,14.5664048874788,266.389428776263
40.246,8.37337494144807,125.071353374463
40.262,9.02263939077304,350.445469660676
40.279,9.57427616280708,89.0741254621635
40.297,16.0318741045944,299.906595256042
40.315,8.74610828024233,167.285204831652
40.335,10.0675658223478,425.429820168813
40.355,6.48169066288571,375.196502211403
40.377,2.15996130942594,366.524269879595
40.399,8.82216341847852,274.548186116952
40.423,2.80415324175087,54.775172899027
40.448,9.44611896439995,425.361133091268
40.475,0.603783515974072,201.349025980951
40.504,-2.11716040076561,216.59001892985
40.535,11.1237835162839,204.188134203327
40.567,8.05277772874241,303.882234045165
40.602,1.13662603758339,261.569977620456
40.639,-3.40276848479695,156.010034312662
40.679,4.76431208629594,327.538082916127
40.723,1.7566938596195,371.043443850408
40.769,-4.19675821200006,263.791660225515
40.818,4.96549305149398,199.686548043243
