-4.4499,80.4632,171.5164
-5.9783,80.2674,172.4044
-5.0329,80.0555,173.2900
-5.9119,79.8523,174.1731
-1.2026,79.6394,175.0538
-5.2753,79.4728,175.9319
-5.5117,79.2647,176.8079
-3.4521,79.0534,177.6815
-3.5860,78.8619,178.5525
-6.4037,78.6683,179.4211
-4.9616,78.4457,180.2874
-2.9522,78.2367,181.1510
-3.1282,78.0470,182.0120
0.0323,77.8548,182.8707
-3.8257,77.6934,183.7271
-2.4799,77.4927,184.5814
-1.3224,77.3046,185.4332
-6.3880,77.1274,186.2826
-1.8931,76.8987,187.1298
-0.8014,76.7143,187.9743
-4.1920,76.5400,188.8164
-0.5402,76.3310,189.6563
-1.9886,76.1578,190.4936
-4.3867,75.9694,191.3287
0.2773,75.7563,192.1614
-4.4625,75.5892,192.9915
-2.0293,75.3739,193.8195
-2.8624,75.1822,194.6448
-1.2632,74.9814,195.4676
-4.1659,74.7960,196.2880
-1.7094,74.5808,197.1059
-1.9611,74.3895,197.9212
-1.2730,74.1950,198.7341
-3.0579,74.0067,199.5445
-2.9388,73.7999,200.3526
-1.8792,73.5935,201.1580
-1.6244,73.3971,201.9608
-2.1932,73.2026,202.7611
-3.0803,73.0018,203.5590
-4.5034,72.7914,204.3543
0.6253,72.5661,205.1469
-2.6701,72.3915,205.9368
-7.6862,72.1833,206.7244
-3.9190,71.9243,207.5093
-3.5357,71.7024,208.2911
-1.3593,71.4836,209.0701
-2.1143,71.2860,209.8464
-3.4531,71.0803,210.6201
-2.8741,70.8605,211.3913
-4.5024,70.6460,212.1596
1.8524,70.4146,212.9253
-4.4237,70.2461,213.6880
-0.0238,70.0143,214.4485
-4.6973,69.8259,215.2061
-1.1896,69.5903,215.9613
-4.5419,69.3891,216.7135
1.0410,69.1539,217.4632
1.8142,68.9739,218.2099
0.6141,68.8011,218.9542
-1.3635,68.6158,219.6962
-2.2502,68.4101,220.4357
1.8084,68.1951,221.1727
-2.5019,68.0202,221.9068
-1.7130,67.8016,222.6387
-2.3881,67.5904,223.3677
-1.5692,67.3719,224.0941
-3.3177,67.1611,224.8176
-1.6886,66.9324,225.5385
2.9576,66.7194,226.2565
-3.7873,66.5525,226.9717
-3.7215,66.3176,227.6846
-3.1200,66.0829,228.3946
-1.2024,65.8537,229.1017
3.5461,65.6433,229.8058
-0.5623,65.4799,230.5073
-0.9113,65.2750,231.2065
-2.5912,65.0662,231.9030
-2.5164,64.8401,232.5968
-1.1469,64.6144,233.2878
-2.7235,64.4019,233.9758
1.2893,64.1732,234.6612
-0.1080,63.9843,235.3436
-0.5639,63.7810,236.0235
-3.2658,63.5727,236.7008
0.9537,63.3370,237.3753
-1.0615,63.1432,238.0469
-2.5803,62.9288,238.7159
0.5363,62.6989,239.3822
3.3351,62.4997,240.0455
-4.5052,62.3282,240.7062
2.4807,62.0780,241.3646
-0.6902,61.8972,242.0198
-0.6996,61.6844,242.6726
1.3806,61.4712,243.3227
-2.7984,61.2785,243.9699
-3.0297,61.0436,244.6146
0.8611,60.8061,245.2564
2.1502,60.6072,245.8951
-1.8289,60.4210,246.5312
-4.0162,60.1946,247.1649
-2.6209,59.9460,247.7956
-0.0752,59.7112,248.4232
-1.8275,59.5015,249.0478
-1.4069,59.2740,249.6697
1.3620,59.0505,250.2887
1.8355,58.8544,250.9048
-0.6169,58.6628,251.5183
-2.9640,58.4464,252.1293
1.2001,58.2063,252.7374
-0.5709,58.0077,253.3426
-2.9418,57.7911,253.9451
3.3589,57.5505,254.5448
-0.9019,57.3728,255.1415
1.8890,57.1522,255.7358
-0.3658,56.9594,256.3272
0.3344,56.7438,256.9161
-0.6859,56.5350,257.5021
-1.0846,56.3159,258.0855
0.5952,56.0926,258.6660
2.3603,55.8859,259.2437
1.3730,55.6967,259.8186
1.2610,55.4975,260.3911
-3.1522,55.2970,260.9609
-2.4584,55.0522,261.5281
3.4221,54.8142,262.0922
1.6490,54.6350,262.6533
4.8092,54.4378,263.2120
-0.6089,54.2722,263.7681
-0.1319,54.0522,264.3219
-0.8536,53.8369,264.8728
1.5060,53.6143,265.4210
2.2420,53.4152,265.9664
1.9241,53.2234,266.5091
5.8323,53.0283,267.0493
0.6905,52.8723,267.5869
3.2421,52.6647,268.1224
1.6709,52.4826,268.6551
-3.0966,52.2848,269.1854
5.5788,52.0392,269.7131
1.5613,51.8803,270.2377
2.5329,51.6812,270.7602
-2.4447,51.4918,271.2800
-2.7019,51.2526,271.7973
2.0483,51.0108,272.3116
-2.3540,50.8165,272.8229
1.6807,50.5782,273.3316
4.9563,50.3802,273.8374
2.5370,50.2150,274.3405
2.5837,50.0256,274.8414
2.0768,49.8366,275.3398
-0.0401,49.6427,275.8358
4.4336,49.4276,276.3291
9.0458,49.2573,276.8198
1.0753,49.1331,277.3081
4.5466,48.9293,277.7946
3.1952,48.7602,278.2784
3.2638,48.5777,278.7600
4.6478,48.3960,279.2392
7.1241,48.2281,279.7160
5.0875,48.0851,280.1905
8.6818,47.9219,280.6629
7.7955,47.7946,281.1332
5.7316,47.6586,281.6016
8.8719,47.5020,282.0681
7.7058,47.3770,282.5324
4.3199,47.2404,282.9949
7.4678,47.0701,283.4555
10.1520,46.9313,283.9138
8.1256,46.8196,284.3701
7.7276,46.6877,284.8247
7.3313,46.5520,285.2775
8.1465,46.4124,285.7283
7.3100,46.2812,286.1772
3.9716,46.1417,286.6243
7.2399,45.9691,287.0693
7.9741,45.8293,287.5121
1.0720,45.6970,287.9530
6.4470,45.4958,288.3919
6.7619,45.3486,288.8283
5.7655,45.2048,289.2627
5.3242,45.0511,289.6952
2.2861,44.8933,290.1255
0.5186,44.7053,290.5537
3.0381,44.4998,290.9795
3.3177,44.3197,291.4027
3.0625,44.1427,291.8236
2.3292,43.9633,292.2422
1.8633,43.7768,292.6585
4.9047,43.5859,293.0724
-1.7460,43.4257,293.4838
0.2642,43.1992,293.8931
0.2057,42.9931,294.2997
0.6507,42.7866,294.7037
0.5632,42.5849,295.1051
-1.7913,42.3825,295.5039
0.8484,42.1569,295.9003
-0.5606,41.9580,296.2939
0.8717,41.7452,296.6850
-0.6211,41.5471,297.0735
1.0879,41.3343,297.4595
2.1090,41.1390,297.8428
1.8008,40.9541,298.2238
6.0816,40.7665,298.6024
2.9960,40.6219,298.9786
1.1162,40.4469,299.3530
-0.1244,40.2534,299.7251
0.8840,40.0478,300.0947
2.9302,39.8526,300.4619
4.0670,39.6782,300.8266
3.3223,39.5155,301.1891
7.0565,39.3457,301.5496
2.8426,39.2137,301.9078
10.0789,39.0398,302.2643
10.6479,38.9387,302.6186
11.9311,38.8436,302.9714
14.3699,38.7617,303.3229
13.2761,38.7046,303.6731
18.0629,38.6369,304.0222
15.3489,38.6175,304.3703
19.8737,38.5713,304.7177
18.9146,38.5708,305.0642
26.1493,38.5610,305.4103
23.1373,38.6240,305.7559
26.3198,38.6573,306.1017
27.6619,38.7229,306.4474
24.2675,38.8022,306.7934
26.8694,38.8481,307.1397
25.1061,38.9204,307.4861
27.9782,38.9754,307.8328
27.9156,39.0596,308.1797
25.7775,39.1437,308.5270
26.5702,39.2067,308.8747
24.2893,39.2782,309.2227
27.3418,39.3273,309.5710
21.8826,39.4073,309.9195
21.6608,39.4333,310.2683
20.0427,39.4574,310.6170
19.7664,39.4659,310.9656
14.4149,39.4720,311.3139
16.7735,39.4251,311.6619
16.5568,39.4022,312.0091
14.7716,39.3777,312.3557
15.8907,39.3358,312.7017
15.5547,39.3055,313.0469
16.3926,39.2724,313.3914
12.5126,39.2481,313.7353
9.4996,39.1856,314.0786
14.7361,39.0934,314.4209
12.2950,39.0540,314.7619
12.9652,38.9908,315.1023
13.2198,38.9348,315.4416
13.6427,38.8818,315.7801
12.2399,38.8335,316.1177
16.0653,38.7718,316.4546
14.4363,38.7488,316.7904
19.0875,38.7101,317.1258
15.8382,38.7183,317.4604
17.3280,38.6947,317.7949
21.4367,38.6864,318.1287
24.9229,38.7198,318.4622
23.4566,38.7886,318.7958
22.8562,38.8432,319.1297
25.9925,38.8924,319.4639
27.4100,38.9735,319.7983
28.2314,39.0693,320.1332
32.1837,39.1739,320.4688
31.2300,39.3185,320.8052
32.4990,39.4542,321.1427
31.1166,39.6031,321.4814
32.9554,39.7388,321.8212
35.0133,39.8934,322.1622
32.4647,40.0692,322.5044
28.2369,40.2200,322.8482
32.2149,40.3292,323.1932
28.0983,40.4787,323.5390
26.0322,40.5876,323.8861
28.2556,40.6764,324.2341
27.5167,40.7880,324.5826
30.9458,40.8929,324.9321
25.7935,41.0326,325.2824
24.8295,41.1213,325.6338
27.4173,41.2011,325.9859
26.4653,41.3073,326.3386
27.7539,41.4046,326.6921
18.6782,41.5153,327.0464
25.0480,41.5359,327.4015
19.7235,41.6208,327.7567
18.9226,41.6531,328.1125
21.1395,41.6779,328.4684
19.6357,41.7256,328.8243
25.4461,41.7588,329.1806
23.2800,41.8507,329.5369
21.4159,41.9216,329.8940
26.2280,41.9744,330.2516
22.5242,42.0760,330.6096
21.2115,42.1412,330.9684
26.6843,42.1939,331.3276
28.4004,42.3019,331.6872
27.6615,42.4277,332.0477
23.9936,42.5467,332.4093
30.2934,42.6297,332.7719
25.9122,42.7764,333.1351
28.9833,42.8798,333.4997
26.5825,43.0146,333.8651
27.3874,43.1260,334.2317
25.6749,43.2461,334.5993
29.4945,43.3497,334.9679
27.1187,43.4922,335.3374
28.3800,43.6115,335.7082
28.5188,43.7441,336.0800
30.9872,43.8787,336.4530
29.6480,44.0387,336.8272
26.9443,44.1859,337.2029
28.3042,44.3067,337.5799
27.1031,44.4417,337.9580
31.3187,44.5655,338.3373
26.7413,44.7320,338.7178
30.3874,44.8534,339.0997
27.5398,45.0119,339.4828
27.4770,45.1426,339.8673
24.8106,45.2733,340.2530
22.3711,45.3780,340.6399
20.9428,45.4590,341.0278
25.3597,45.5263,341.4163
25.6866,45.6385,341.8054
24.0141,45.7546,342.1955
22.1919,45.8547,342.5867
22.6493,45.9372,342.9788
21.7360,46.0249,343.3716
18.3808,46.1042,343.7652
23.2282,46.1506,344.1595
23.0110,46.2461,344.5542
20.4121,46.3401,344.9498
22.0774,46.4088,345.3462
21.1092,46.4949,345.7432
19.2567,46.5719,346.1410
23.0571,46.6311,346.5395
19.6187,46.7289,346.9385
25.7109,46.7930,347.3384
21.7122,46.9188,347.7389
25.8048,47.0052,348.1405
23.8308,47.1332,348.5430
18.7841,47.2422,348.9467
24.2198,47.3013,349.3514
28.4717,47.4155,349.7567
25.5303,47.5729,350.1630
23.6604,47.7016,350.5709
24.8764,47.8122,350.9800
23.0130,47.9357,351.3901
24.3046,48.0413,351.8015
26.4222,48.1604,352.2138
24.0598,48.3014,352.6273
22.8785,48.4194,353.0422
26.3700,48.5263,353.4582
24.1075,48.6688,353.8753
22.2496,48.7894,354.2937
23.0417,48.8921,354.7133
21.6486,49.0033,355.1339
23.0532,49.1014,355.5556
21.5913,49.2141,355.9783
23.1412,49.3129,356.4020
21.5891,49.4279,356.8268
21.4341,49.5281,357.2526
23.6000,49.6274,357.6795
22.5831,49.7490,358.1073
19.6470,49.8612,358.5364
22.8555,49.9447,358.9665
23.4981,50.0609,359.3975
22.8684,50.1843,359.8297
23.3916,50.3020,360.2631
21.4284,50.4257,360.6977
18.4799,50.5304,361.1335
19.1414,50.6063,361.5703
18.5931,50.6896,362.0080
25.0712,50.7680,362.4464
21.1058,50.9119,362.8857
19.3564,51.0168,363.3264
19.4339,51.1049,363.7682
20.8310,51.1944,364.2109
18.6200,51.2987,364.6545
21.0743,51.3814,365.0991
20.5106,51.4895,365.5447
19.5968,51.5925,365.9913
21.3631,51.6871,366.4390
18.2424,51.8001,366.8876
18.3426,51.8825,367.3375
20.8556,51.9666,367.7881
18.8330,52.0765,368.2397
22.8453,52.1669,368.6924
24.1527,52.2981,369.1461
22.8849,52.4430,369.6011
24.3245,52.5759,370.0576
22.9993,52.7240,370.5155
21.8980,52.8594,370.9749
18.8495,52.9845,371.4357
21.7500,53.0798,371.8979
20.8870,53.2047,372.3610
19.7897,53.3218,372.8255
20.4625,53.4285,373.2911
24.3429,53.5426,373.7580
18.8801,53.6962,374.2260
17.1980,53.7959,374.6956
20.0202,53.8794,375.1663
20.3717,53.9917,375.6380
18.4715,54.1083,376.1108
26.0562,54.2066,376.5848
22.5900,54.3813,377.0599
21.7473,54.5221,377.5369
19.5423,54.6551,378.0153
18.3737,54.7667,378.4952
20.5372,54.8673,378.9762
21.9199,54.9902,379.4584
24.2447,55.1276,379.9419
19.7318,55.2890,380.4268
23.2486,55.4058,380.9135
20.8623,55.5585,381.4014
16.6638,55.6879,381.8909
20.2303,55.7761,382.3819
18.4006,55.9005,382.8738
24.9171,56.0074,383.3671
18.4710,56.1800,383.8616
17.6112,56.2889,384.3579
18.6018,56.3898,384.8554
21.0239,56.5012,385.3541
20.4936,56.6375,385.8539
18.7897,56.7692,386.3553
19.3863,56.8845,386.8581
17.4813,57.0064,387.3622
21.6527,57.1099,387.8676
18.1574,57.2558,388.3742
19.3420,57.3673,388.8824
16.7953,57.4913,389.3918
19.8991,57.5905,389.9026
20.2497,57.7214,390.4145
18.1520,57.8565,390.9279
18.8189,57.9711,391.4428
14.9247,58.0931,391.9590
19.9916,58.1768,392.4765
23.2214,58.3118,392.9950
19.4369,58.4797,393.5150
21.0817,58.6104,394.0369
22.4661,58.7582,394.5602
16.2765,58.9205,395.0852
18.1018,59.0214,395.6119
20.3312,59.1413,396.1398
18.7961,59.2841,396.6691
15.4527,59.4121,397.2000
21.2754,59.5073,397.7323
19.4598,59.6614,398.2658
22.0345,59.7979,398.8009
18.6262,59.9608,399.3377
17.7258,60.0902,399.8762
22.2221,60.2112,400.4162
19.4543,60.3778,400.9576
22.3659,60.5173,401.5008
17.0298,60.6865,402.0456
22.0079,60.8030,402.5923
20.3422,60.9698,403.1404
23.3152,61.1206,403.6904
14.9469,61.3018,404.2420
19.7737,61.3998,404.7957
18.1615,61.5467,405.3505
21.4435,61.6780,405.9070
19.6739,61.8428,406.4651
18.1299,61.9904,407.0250
18.1488,62.1232,407.5865
15.7487,62.2568,408.1497
14.7458,62.3670,408.7143
18.9850,62.4676,409.2803
14.9756,62.6113,409.8476
19.1542,62.7154,410.4165
15.3148,62.8619,410.9866
15.1700,62.9706,411.5585
19.1399,63.0784,412.1316
18.9564,63.2264,412.7061
18.2225,63.3732,413.2823
19.5386,63.5132,413.8602
17.7334,63.6669,414.4398
19.9419,63.8031,415.0211
17.1004,63.9619,415.6041
14.9527,64.0929,416.1888
17.6291,64.2030,416.7752
15.3168,64.3403,417.3629
20.4005,64.4551,417.9522
20.7717,64.6212,418.5429
19.9547,64.7916,419.1356
18.7207,64.9544,419.7302
18.6068,65.1053,420.3267
18.8933,65.2557,420.9250
18.7065,65.4094,421.5250
19.0549,65.5618,422.1269
20.9806,65.7182,422.7306
21.2400,65.8943,423.3361
20.2267,66.0736,423.9436
19.1020,66.2432,424.5533
16.4930,66.4021,425.1649
17.2837,66.5355,425.7784
18.8802,66.6772,426.3935
19.9786,66.8354,427.0104
19.8949,67.0051,427.6291
20.0635,67.1744,428.2498
25.9277,67.3459,428.8725
17.7795,67.5765,429.4973
20.9332,67.7262,430.1246
21.7648,67.9078,430.7537
23.0687,68.0983,431.3850
18.8732,68.3022,432.0185
18.3539,68.4647,432.6544
18.4291,68.6225,433.2922
20.5460,68.7815,433.9319
19.7012,68.9621,434.5735
21.6480,69.1347,435.2172
21.3008,69.3272,435.8630
16.9556,69.5167,436.5111
20.2317,69.6632,437.1614
16.8757,69.8430,437.8135
21.7318,69.9896,438.4677
14.9918,70.1852,439.1238
17.4718,70.3138,439.7821
54.5441,70.4677,440.4421
59.6317,70.9927,441.1039
53.6040,71.5690,441.7714
53.6964,72.0855,442.4450
53.8562,72.6033,443.1241
51.8285,73.1231,443.8087
48.0830,73.6231,444.4989
50.4778,74.0860,445.1945
45.2507,74.5732,445.8950
49.5619,75.0086,446.6008
45.1232,75.4875,447.3113
45.6524,75.9224,448.0269
42.9610,76.3630,448.7473
41.6025,76.7770,449.4725
37.5048,77.1779,450.2021
40.0373,77.5381,450.9361
38.3891,77.9241,451.6742
35.1541,78.2939,452.4164
36.7085,78.6318,453.1627
34.3350,78.9855,453.9128
34.5472,79.3159,454.6668
30.4257,79.6487,455.4245
32.8018,79.9407,456.1859
27.5274,80.2568,456.9506
26.3929,80.5205,457.7188
27.1291,80.7732,458.4901
27.4500,81.0336,459.2643
26.3732,81.2975,460.0415
22.2918,81.5510,460.8217
23.6623,81.7640,461.6049
23.9467,81.9911,462.3906
19.0276,82.2212,463.1789
23.9173,82.4025,463.9700
23.6021,82.6331,464.7633
18.9607,82.8607,465.5593
18.0951,83.0423,466.3581
22.0812,83.2154,467.1590
15.8613,83.4288,467.9621
15.1818,83.5802,468.7677
14.6707,83.7251,469.5753
19.4655,83.8652,470.3848
19.4425,84.0535,471.1961
19.8860,84.2418,472.0097
14.4670,84.4348,472.8257
18.0691,84.5740,473.6440
20.2978,84.7493,474.4642
21.3072,84.9473,475.2865
21.7804,85.1555,476.1113
20.1042,85.3688,476.9387
17.7539,85.5655,477.7687
20.0655,85.7389,478.6011
17.3321,85.9357,479.4358
21.0859,86.1054,480.2729
20.2669,86.3128,481.1123
19.5105,86.5122,481.9542
20.6522,86.7043,482.7988
19.5164,86.9080,483.6458
17.7057,87.1006,484.4954
21.6825,87.2752,485.3475
19.7391,87.4898,486.2020
21.4025,87.6851,487.0592
23.3902,87.8972,487.9190
20.2603,88.1294,488.7816
18.6296,88.3304,489.6472
20.3209,88.5153,490.5154
20.3531,88.7172,491.3862
21.1531,88.9196,492.2596
19.9459,89.1301,493.1358
21.0055,89.3287,494.0148
18.6756,89.5379,494.8966
16.8925,89.7240,495.7812
20.2631,89.8924,496.6683
22.4360,90.0945,497.5580
17.2525,90.3185,498.4504
20.7277,90.4907,499.3459
16.8464,90.6977,500.2439
22.5095,90.8660,501.1448
22.0846,91.0910,502.0482
19.7112,91.3117,502.9547
20.2935,91.5088,503.8642
20.0414,91.7117,504.7766
17.9455,91.9121,505.6919
21.7196,92.0916,506.6102
